;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;giúp;O;O;O;O
;tôi;O;O;O;O
;không;O;O;O;O
;dùng;O;O;O;O
;nữa;O;O;O;O
;;;;;
4574;[INTENT];O;O;O;O
;thẻ;B-product;B-product_name;O;O
;ATM;I-product;B-card_type;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;rồi;O;O;O;O
;;;;;
4575;[INTENT];O;O;O;O
;Thủ;O;O;O;O
;tục;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;của;O;O;O;O
;DBank;B-bank_FI_name;O;O;O
;;;;;
4576;[INTENT];O;O;O;O
;Làm;O;O;O;O
;gì;O;O;O;O
;khi;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;ATM;I-product;B-card_type;O;O
;;;;;
4577;[INTENT];O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;cần;O;O;O;O
;gì;O;O;O;O
;không;O;O;O;O
;;;;;
4578;[INTENT];O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;đóng;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4579;[INTENT];O;O;O;O
;alo;O;O;O;O
;anh;O;O;O;O
;muốn;O;O;O;O
;tìm;O;O;O;O
;hiểu;O;O;O;O
;về;O;O;O;O
;thủ;O;O;O;O
;tục;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;em;O;O;O;O
;ei;O;O;O;O
;;;;;
4580;[INTENT];O;O;O;O
;cho;O;O;O;O
;c;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4581;[INTENT];O;O;O;O
;anh;O;O;O;O
;muốn;O;O;O;O
;hỏi;O;O;O;O
;phương;O;O;O;O
;thức;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4582;[INTENT];O;O;O;O
;Thẻ;B-product;B-product_name;O;O
;visa;I-product;B-card_name;O;O
;debit;I-product;I-card_name;O;O
;của;O;O;O;O
;mình;O;O;O;O
;bị;O;O;O;O
;thất;O;O;O;O
;lạc;O;O;O;O
;rồi;O;O;O;O
;thì;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;ntn?;O;O;O;O
;;;;;
4583;[INTENT];O;O;O;O
;Thẻ;B-product;B-product_name;O;O
;tôi;O;O;O;O
;bị;O;O;O;O
;lộ;O;O;O;O
;thông;O;O;O;O
;tin;O;O;O;O
;giờ;O;O;O;O
;phải;O;O;O;O
;lm;O;O;O;O
;sao;O;O;O;O
;;;;;
4584;[INTENT];O;O;O;O
;Khóa;O;O;O;O
;luôn;O;O;O;O
;đi;O;O;O;O
;em;O;O;O;O
;;;;;
4585;[INTENT];O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;giúp;O;O;O;O
;c;O;O;O;O
;;;;;
4586;[INTENT];O;O;O;O
;tôi;O;O;O;O
;bị;O;O;O;O
;rớt;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4587;[INTENT];O;O;O;O
;em;O;O;O;O
;ơi;O;O;O;O
;chị;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4588;[INTENT];O;O;O;O
;chị;O;O;O;O
;bị;O;O;O;O
;trộm;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4589;[INTENT];O;O;O;O
;hướng;O;O;O;O
;dẫn;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4590;[INTENT];O;O;O;O
;tôi;O;O;O;O
;không;O;O;O;O
;muốn;O;O;O;O
;dùng;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;nữa;O;O;O;O
;khóa;O;O;O;O
;giúp;O;O;O;O
;tôi;O;O;O;O
;;;;;
4591;[INTENT];O;O;O;O
;Hãy;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;cho;O;O;O;O
;tôi;O;O;O;O
;;;;;
4592;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;muốn;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;thì;O;O;O;O
;cần;O;O;O;O
;làm;O;O;O;O
;thủ;O;O;O;O
;tục;O;O;O;O
;gì?;O;O;O;O
;;;;;
4593;[INTENT];O;O;O;O
;Hình;O;O;O;O
;như;O;O;O;O
;có;O;O;O;O
;người;O;O;O;O
;thấy;O;O;O;O
;thông;O;O;O;O
;tin;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tôi;O;O;O;O
;rồi;O;O;O;O
;;;;;
4594;[INTENT];O;O;O;O
;cái;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;của;O;O;O;O
;tôi;O;O;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;;;;;
4595;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;không;O;O;O;O
;biết;O;O;O;O
;làm;O;O;O;O
;cách;O;O;O;O
;nào;O;O;O;O
;để;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;;;;;
4596;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;rồi;O;O;O;O
;;;;;
4597;[INTENT];O;O;O;O
;tôi;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;thì;O;O;O;O
;làm;O;O;O;O
;như;O;O;O;O
;nào;O;O;O;O
;;;;;
4598;[INTENT];O;O;O;O
;a;O;O;O;O
;muốn;O;O;O;O
;block;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;e;O;O;O;O
;ơi;O;O;O;O
;;;;;
4599;[INTENT];O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tạm;O;O;O;O
;thời;O;O;O;O
;;;;;
4600;[INTENT];O;O;O;O
;cho;O;O;O;O
;a;O;O;O;O
;block;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;e;O;O;O;O
;ơi;O;O;O;O
;;;;;
4601;[INTENT];O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;cần;O;O;O;O
;chuẩn;O;O;O;O
;bị;O;O;O;O
;gì;O;O;O;O
;không;O;O;O;O
;;;;;
4602;[INTENT];O;O;O;O
;Mình;O;O;O;O
;bị;O;O;O;O
;rơi;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;và;O;O;O;O
;giờ;O;O;O;O
;muốn;O;O;O;O
;khoá;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;đó;O;O;O;O
;lại,;O;O;O;O
;giúp;O;O;O;O
;mình;O;O;O;O
;với;O;O;O;O
;nhé!;O;O;O;O
;;;;;
4603;[INTENT];O;O;O;O
;#NAME?;O;O;O;O
;;;;;
4604;[INTENT];O;O;O;O
;Thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;của;O;O;O;O
;tôi;O;O;O;O
;cần;O;O;O;O
;được;O;O;O;O
;khóa;O;O;O;O
;vì;O;O;O;O
;bị;O;O;O;O
;thất;O;O;O;O
;lạc;O;O;O;O
;;;;;
4605;[INTENT];O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;thì;O;O;O;O
;xử;O;O;O;O
;lý;O;O;O;O
;như;O;O;O;O
;nào;O;O;O;O
;ạ;O;O;O;O
;;;;;
4606;[INTENT];O;O;O;O
;Mình;O;O;O;O
;mới;O;O;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;visa;I-product;B-card_name;O;O
;debit,;I-product;I-card_name;O;O
;bạn;O;O;O;O
;khóa;O;O;O;O
;dùm;O;O;O;O
;mình;O;O;O;O
;nha!;O;O;O;O
;;;;;
4607;[INTENT];O;O;O;O
;cần;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;ngay;O;O;O;O
;bây;O;O;O;O
;giờ;O;O;O;O
;;;;;
4608;[INTENT];O;O;O;O
;#NAME?;O;O;O;O
;;;;;
4609;[INTENT];O;O;O;O
;tôi;O;O;O;O
;bị;O;O;O;O
;rớt;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;đâu;O;O;O;O
;rồi;O;O;O;O
;;;;;
4610;[INTENT];O;O;O;O
;T;O;O;O;O
;muốn;O;O;O;O
;lock;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;của;O;O;O;O
;mình;O;O;O;O
;;;;;
4611;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;bị;O;O;O;O
;cướp,;O;O;O;O
;trong;O;O;O;O
;đó;O;O;O;O
;có;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4612;[INTENT];O;O;O;O
;Thẻ;B-product;B-product_name;O;O
;tôi;O;O;O;O
;bị;O;O;O;O
;lộ;O;O;O;O
;thông;O;O;O;O
;tin;O;O;O;O
;giờ;O;O;O;O
;phải;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;;;;;
4613;[INTENT];O;O;O;O
;Mình;O;O;O;O
;muốn;O;O;O;O
;dừng;O;O;O;O
;dùng;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;;;;;
4614;[INTENT];O;O;O;O
;cho;O;O;O;O
;anh;O;O;O;O
;khóa;O;O;O;O
;cái;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;với;O;O;O;O
;;;;;
4615;[INTENT];O;O;O;O
;e;O;O;O;O
;muốn;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;của;O;O;O;O
;e;O;O;O;O
;tên;O;O;O;O
;Phan;B-$sys_name;O;O;O
;Thế;I-$sys_name;O;O;O
;Phương;I-$sys_name;O;O;O
;Vy;I-$sys_name;O;O;O
;thì;O;O;O;O
;phải;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;;;;;
4616;[INTENT];O;O;O;O
;Khóa;O;O;O;O
;rồi;O;O;O;O
;cấp;O;O;O;O
;cho;O;O;O;O
;chị;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;khác;O;O;O;O
;;;;;
4617;[INTENT];O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;vĩnh;B-product;B-cardlock_option;O;O
;viễn;I-product;I-cardlock_option;O;O
;;;;;
4618;[INTENT];O;O;O;O
;cần;O;O;O;O
;khoa;O;O;O;O
;the;B-product;B-product_name;O;O
;ngay;O;O;O;O
;lap;O;O;O;O
;tuc;O;O;O;O
;;;;;
4619;[INTENT];O;O;O;O
;Chào;O;O;O;O
;bạn;O;O;O;O
;mình;O;O;O;O
;tên;O;O;O;O
;là;O;O;O;O
;Trang;B-$sys_name;O;O;O
;khóa;O;O;O;O
;hộ;O;O;O;O
;mình;O;O;O;O
;cái;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;ghi;I-product;B-card_type;O;O
;nợ;I-product;I-card_type;O;O
;quốc;I-product;I-card_type;O;O
;tế;I-product;I-card_type;O;O
;với;O;O;O;O
;nhé,;O;O;O;O
;để;O;O;O;O
;mình;O;O;O;O
;gửi;O;O;O;O
;thông;O;O;O;O
;tin;O;O;O;O
;cá;O;O;O;O
;nhân;O;O;O;O
;chi;O;O;O;O
;tiết;O;O;O;O
;cho;O;O;O;O
;bạn;O;O;O;O
;;;;;
4620;[INTENT];O;O;O;O
;phải;O;O;O;O
;làm;O;O;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;để;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4621;[INTENT];O;O;O;O
;Chị;O;O;O;O
;muốn;O;O;O;O
;kích;O;O;O;O
;hoạt;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4622;[INTENT];O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4623;[INTENT];O;O;O;O
;Đề;O;O;O;O
;nghị;O;O;O;O
;khóa;O;O;O;O
;cái;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;này;O;O;O;O
;lại;O;O;O;O
;liền;O;O;O;O
;cho;O;O;O;O
;tôi;O;O;O;O
;đi;O;O;O;O
;;;;;
4624;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;mới;O;O;O;O
;thất;O;O;O;O
;lạc;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;;;;;
4625;[INTENT];O;O;O;O
;anh;O;O;O;O
;muốn;O;O;O;O
;gửi;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;lại;O;O;O;O
;;;;;
4626;[INTENT];O;O;O;O
;Thẻ;B-product;B-product_name;O;O
;lãi;O;O;O;O
;cao;O;O;O;O
;quá;O;O;O;O
;không;O;O;O;O
;muốn;O;O;O;O
;xài;O;O;O;O
;nữa;O;O;O;O
;;;;;
4627;[INTENT];O;O;O;O
;Khóa;O;O;O;O
;gấp;O;O;O;O
;giúp;O;O;O;O
;mình;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;của;O;O;O;O
;mình;O;O;O;O
;nha;O;O;O;O
;mình;O;O;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;rồi;O;O;O;O
;;;;;
4628;[INTENT];O;O;O;O
;Không;O;O;O;O
;có;O;O;O;O
;thông;O;O;O;O
;tin;O;O;O;O
;nào;O;O;O;O
;tôi;O;O;O;O
;cần;O;O;O;O
;hỗ;O;O;O;O
;trộ.tôi;O;O;O;O
;muốn;O;O;O;O
;hỗ;O;O;O;O
;trợ;O;O;O;O
;hủy;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;;;;;
4629;[INTENT];O;O;O;O
;thẻ;B-product;B-product_name;O;O
;CBank;I-product;B-bank_FI_name;O;O
;khi;O;O;O;O
;trả;O;O;O;O
;góp;O;O;O;O
;xong;O;O;O;O
;có;O;O;O;O
;phải;O;O;O;O
;huỷ;O;O;O;O
;đi;O;O;O;O
;không;O;O;O;O
;ạ;O;O;O;O
;;;;;
4630;[INTENT];O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4631;[INTENT];O;O;O;O
;Khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;;;;;
4632;[INTENT];O;O;O;O
;có;O;O;O;O
;cách;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;không;O;O;O;O
;;;;;
4633;[INTENT];O;O;O;O
;E;O;O;O;O
;muốn;O;O;O;O
;hủy;O;O;O;O
;thể;O;O;O;O
;giờ;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;chị;O;O;O;O
;;;;;
4634;[INTENT];O;O;O;O
;Làm;O;O;O;O
;ơn;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;này;O;O;O;O
;dùm;O;O;O;O
;đi;O;O;O;O
;;;;;
4635;[INTENT];O;O;O;O
;tôi;O;O;O;O
;không;O;O;O;O
;muốn;O;O;O;O
;sử;O;O;O;O
;dụng;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;nữa;O;O;O;O
;;;;;
4636;[INTENT];O;O;O;O
;anh;O;O;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4637;[INTENT];O;O;O;O
;Thẻ;B-product;B-product_name;O;O
;này;O;O;O;O
;hư;O;O;O;O
;rồi;O;O;O;O
;khóa;O;O;O;O
;lại;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;dùm;O;O;O;O
;tôi;O;O;O;O
;đi;O;O;O;O
;;;;;
4638;[INTENT];O;O;O;O
;Em;O;O;O;O
;muốn;O;O;O;O
;hủy;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;ạ;O;O;O;O
;;;;;
4639;[INTENT];O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;ngưng;O;O;O;O
;sử;O;O;O;O
;dụng;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4640;[INTENT];O;O;O;O
;tôi;O;O;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4641;[INTENT];O;O;O;O
;Không;O;O;O;O
;còn;O;O;O;O
;tìm;O;O;O;O
;thấy;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;nữa;O;O;O;O
;giờ;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;đây;O;O;O;O
;;;;;
4642;[INTENT];O;O;O;O
;Cần;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4643;[INTENT];O;O;O;O
;muốn;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;mà;O;O;O;O
;sao;O;O;O;O
;gọi;O;O;O;O
;tổng;O;O;O;O
;đài;O;O;O;O
;hoài;O;O;O;O
;không;O;O;O;O
;được;O;O;O;O
;vậy;O;O;O;O
;;;;;
4644;[INTENT];O;O;O;O
;anh;O;O;O;O
;muốn;O;O;O;O
;trả;O;O;O;O
;lại;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4645;[INTENT];O;O;O;O
;Mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4646;[INTENT];O;O;O;O
;Mình;O;O;O;O
;cần;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;không;O;O;O;O
;sử;O;O;O;O
;dụng;O;O;O;O
;nữa;O;O;O;O
;thì;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;;;;;
4647;[INTENT];O;O;O;O
;Hủy;O;O;O;O
;bỏ;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;;;;;
4648;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;ko;O;O;O;O
;có;O;O;O;O
;nhu;O;O;O;O
;cầu;O;O;O;O
;dùng;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;nữa;O;O;O;O
;;;;;
4649;[INTENT];O;O;O;O
;Thẻ;B-product;B-product_name;O;O
;này;O;O;O;O
;không;O;O;O;O
;xài;O;O;O;O
;có;O;O;O;O
;cần;O;O;O;O
;khóa;O;O;O;O
;lại;O;O;O;O
;không;O;O;O;O
;;;;;
4650;[INTENT];O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;đóng;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4651;[INTENT];O;O;O;O
;Mong;O;O;O;O
;là;O;O;O;O
;CBank;B-bank_FI_name;O;O;O
;khoá;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;giùm;O;O;O;O
;luôn;O;O;O;O
;nhé,;O;O;O;O
;hợp;O;O;O;O
;đồng;O;O;O;O
;không;O;O;O;O
;đúng;O;O;O;O
;về;O;O;O;O
;bên;O;O;O;O
;cho;O;O;O;O
;vay;O;O;O;O
;;;;;
4652;[INTENT];O;O;O;O
;Thì;O;O;O;O
;hủy;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;như;O;O;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;;;;;
4653;[INTENT];O;O;O;O
;a;O;O;O;O
;rơi;O;O;O;O
;mất;O;O;O;O
;ví,;O;O;O;O
;giờ;O;O;O;O
;muốn;O;O;O;O
;khỏa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;;;;;
4654;[INTENT];O;O;O;O
;em;O;O;O;O
;muốn;O;O;O;O
;huỷ;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;thì;O;O;O;O
;làm;O;O;O;O
;như;O;O;O;O
;thế;O;O;O;O
;nào;O;O;O;O
;ạ;O;O;O;O
;;;;;
4655;[INTENT];O;O;O;O
;cho;O;O;O;O
;anh;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4656;[INTENT];O;O;O;O
;Mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;thì;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;đây;O;O;O;O
;;;;;
4657;[INTENT];O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;rồi;O;O;O;O
;thì;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;;;;;
4658;[INTENT];O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tôi;O;O;O;O
;để;O;O;O;O
;đâu;O;O;O;O
;mất;O;O;O;O
;rồi;O;O;O;O
;;;;;
4659;[INTENT];O;O;O;O
;Khóa;O;O;O;O
;liền;O;O;O;O
;cái;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;đi;O;O;O;O
;không;O;O;O;O
;có;O;O;O;O
;xài;O;O;O;O
;mà;O;O;O;O
;;;;;
4660;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;không;O;O;O;O
;nhớ;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;để;O;O;O;O
;ở;O;O;O;O
;đâu;O;O;O;O
;nữa;O;O;O;O
;giờ;O;O;O;O
;có;O;O;O;O
;thể;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;lại;O;O;O;O
;giúp;O;O;O;O
;tôi;O;O;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
4661;[INTENT];O;O;O;O
;Không;O;O;O;O
;muốn;O;O;O;O
;sử;O;O;O;O
;dụng;O;O;O;O
;nữa;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;giúp;O;O;O;O
;tôi;O;O;O;O
;đi;O;O;O;O
;;;;;
4662;[INTENT];O;O;O;O
;Muốn;O;O;O;O
;hủy;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;CBank;I-product;B-bank_FI_name;O;O
;thì;O;O;O;O
;làm;O;O;O;O
;sao;O;O;O;O
;;;;;
4663;[INTENT];O;O;O;O
;Muốn;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;này;O;O;O;O
;lại;O;O;O;O
;sau;O;O;O;O
;này;O;O;O;O
;tính;O;O;O;O
;tiếp;O;O;O;O
;;;;;
4664;[INTENT];O;O;O;O
;Tôi;O;O;O;O
;muốn;O;O;O;O
;hủy;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4665;[INTENT];O;O;O;O
;anh;O;O;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;đóng;O;O;O;O
;thẻ;O;O;O;O
;giúp;O;O;O;O
;anh;O;O;O;O
;đi;O;O;O;O
;;;;;
4666;[INTENT];O;O;O;O
;Hủy;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;được;O;O;O;O
;không;O;O;O;O
;ạ;O;O;O;O
;;;;;
4667;[INTENT];O;O;O;O
;Đóng;O;O;O;O
;hết;O;O;O;O
;tiền;O;O;O;O
;rồi;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;dùm;O;O;O;O
;đi;O;O;O;O
;;;;;
4668;[INTENT];O;O;O;O
;mình;O;O;O;O
;bị;O;O;O;O
;mất;O;O;O;O
;bóp;O;O;O;O
;giờ;O;O;O;O
;làm;O;O;O;O
;gì;O;O;O;O
;để;O;O;O;O
;khóa;O;O;O;O
;lại;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;tín;I-product;B-card_type;O;O
;dụng;I-product;I-card_type;O;O
;CBank;B-bank_FI_name;O;O;O
;đây;O;O;O;O
;;;;;
4669;[INTENT];O;O;O;O
;đã;O;O;O;O
;nói;O;O;O;O
;không;O;O;O;O
;có;O;O;O;O
;nhu;O;O;O;O
;cầu;O;O;O;O
;xài;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;nữa;O;O;O;O
;khóa;O;O;O;O
;lại;O;O;O;O
;dùm;O;O;O;O
;đi;O;O;O;O
;đừng;O;O;O;O
;gọi;O;O;O;O
;làm;O;O;O;O
;phiền;O;O;O;O
;nữa;O;O;O;O
;;;;;
4670;[INTENT];O;O;O;O
;Thẻ;B-product;B-product_name;O;O
;này;O;O;O;O
;phiên;O;O;O;O
;phước;O;O;O;O
;quá;O;O;O;O
;tôi;O;O;O;O
;muốn;O;O;O;O
;khóa;O;O;O;O
;lại;O;O;O;O
;;;;;
4671;[INTENT];O;O;O;O
;ad;O;O;O;O
;cho;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;giùm;O;O;O;O
;cái;O;O;O;O
;;;;;
4672;[INTENT];O;O;O;O
;Bây;O;O;O;O
;giờ;O;O;O;O
;không;O;O;O;O
;xài;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;nữa;O;O;O;O
;khóa;O;O;O;O
;tạm;O;O;O;O
;thời;O;O;O;O
;đi;O;O;O;O
;;;;;
4673;[INTENT];O;O;O;O
;Khóa;O;O;O;O
;cái;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;lại;O;O;O;O
;đi;O;O;O;O
;tôi;O;O;O;O
;chưa;O;O;O;O
;muốn;O;O;O;O
;xài;O;O;O;O
;tới;O;O;O;O
;;;;;
4674;[INTENT];O;O;O;O
;giờ;O;O;O;O
;cần;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;thì;O;O;O;O
;liên;O;O;O;O
;hệ;O;O;O;O
;ai;O;O;O;O
;đây;O;O;O;O
;;;;;
4675;[INTENT];O;O;O;O
;em;O;O;O;O
;làm;O;O;O;O
;mất;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;rồi;O;O;O;O
;;;;;
4676;[INTENT];O;O;O;O
;Tui;O;O;O;O
;muốn;O;O;O;O
;trả;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;;;;;
4677;[INTENT];O;O;O;O
;Khóa;O;O;O;O
;dùm;O;O;O;O
;cái;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;này;O;O;O;O
;lại;O;O;O;O
;được;O;O;O;O
;không;O;O;O;O
;;;;;
4678;[INTENT];O;O;O;O
;Làm;O;O;O;O
;gì;O;O;O;O
;để;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;lại;O;O;O;O
;vậy;O;O;O;O
;;;;;
4679;[INTENT];O;O;O;O
;minh;O;O;O;O
;mat;O;O;O;O
;dien;O;O;O;O
;thoai,;O;O;O;O
;khóa;O;O;O;O
;thẻ;B-product;B-product_name;O;O
;giúp;O;O;O;O
;minh;O;O;O;O
;;;;;
4680;[INTENT];O;O;O;O
;Mất;O;O;O;O
